Category,Product_ID,Screen_Size,Weight,Price,Carbon_Emissions
Laptop,LP0034,13.278135929438267,0.7869807622749885,57282.44203073325,299.2752489553688
Laptop,LP0035,14.262514439867513,1.4892162049784141,220705.4272756266,401.8731485731135
Laptop,LP0036,13.097993462905013,1.7060778807509753,182947.54488162033,156.682897818417
Laptop,LP0037,13.757700607456258,2.1679354199358967,227274.57600374997,408.8284390632596
Laptop,LP0038,13.347882241246827,2.1559321351966805,87496.2880038576,286.59790071891877
Laptop,LP0039,15.613996305353488,1.4722656001075713,98147.35635434784,340.2437180319962
Laptop,LP0040,14.981658357545786,1.5088309051458066,299851.00078695477,335.6864209126363
Laptop,LP0041,14.128986755428684,1.187899811818336,56213.24944070267,392.7238557425224
Laptop,LP0042,13.791519615198037,1.0281482200363254,123140.09494196884,311.1554035281728
Laptop,LP0043,15.138500883926794,0.9050430645779026,215327.4775954052,283.4888869791181
Laptop,LP0044,14.59681683797131,2.4777858463227096,140064.3258558018,416.67931081652364
Laptop,LP0045,14.690699954196287,1.41965856273842,175207.72768463305,169.8282752930798
Laptop,LP0046,14.160612620935026,1.4504412236816906,104055.76922848825,330.5642439035905
Laptop,LP0047,12.480051467843778,1.1000636760923261,159788.2925527259,238.33199602699915
Laptop,LP0048,14.07337735734739,1.97320488518246,38359.32626398986,277.8570729976834
Laptop,LP0049,13.648672266183242,0.9447685567493486,253079.0003565107,464.7692273139461
Laptop,LP0050,14.839341165655224,1.5473479882581496,124428.24715610362,326.1874401921648
Laptop,LP0051,15.210216157377053,1.2537358893357504,83723.54661267005,342.3428927231707
Laptop,LP0052,13.521812880048723,1.8052293377516706,181250.22462653808,209.10117236650314
Laptop,LP0053,14.660702144042212,1.4191627245278666,99618.14462024524,280.0497839637407
Laptop,LP0054,15.942322088449458,1.1310980483426212,36350.82299706066,342.4431765031517
Laptop,LP0055,13.511942410647354,1.6267187089903,35448.45914003263,353.10721170168307
Laptop,LP0056,15.887763478775652,1.823046383038928,183233.99070504992,370.776909785734
Laptop,LP0057,13.325008878447237,1.6674449931071686,121429.11107407877,329.7751416218559
Laptop,LP0058,14.21031241141407,1.768919257994985,123302.91985508298,364.7180809026192
Laptop,LP0059,14.17582694063949,1.3660432332369568,211043.62897279602,359.78228003802064
Laptop,LP0060,14.198723824773493,1.4828388633876681,51374.4381190274,205.853598435106
Laptop,LP0061,13.340082830764475,1.3496415177804988,80066.04264802144,331.6880464508502
Laptop,LP0062,13.589324947799101,1.4842098911377586,105110.96638182524,380.95665314318904
Laptop,LP0063,13.511934760538017,1.2891384080584758,139820.0039729192,368.95642795227116
Laptop,LP0064,14.517703353987114,0.8964365609623379,129932.1223287915,304.66639299250437
Laptop,LP0065,14.520810116228725,1.7151422938551188,112208.2255149264,274.88752087134867
Laptop,LP0066,16.43784918634638,1.4660494864508031,128523.06895511459,253.80988415920797
Laptop,LP0067,15.573365408750893,0.9377583918003362,125214.70943080253,320.3594016931771
Laptop,LP0068,13.67157133980879,1.837862056800097,80868.04731508883,405.5726974916457
Laptop,LP0069,14.515587048182198,1.2486475242540074,74104.2408570483,197.62547526231845
Laptop,LP0070,15.195327601584593,1.6611782582405816,152868.70182289148,284.711275156442
Laptop,LP0071,14.21803965077759,1.9523901525463012,68460.61877047419,252.36124094441882
Laptop,LP0072,14.116679038193917,1.6943088804147954,49163.29785135435,382.1063117691043
Laptop,LP0073,14.239246514001731,2.1288474233342987,110368.226839073,291.8284002100287
Laptop,LP0074,15.064039171523113,1.1077916256584701,121567.18648495694,297.4685972215221
Laptop,LP0075,13.329321739728211,1.8118690693711141,296432.9639651499,314.5693159460635
Laptop,LP0076,13.857797724455208,1.344330451323195,81947.49955764433,359.21681342146087
Laptop,LP0077,14.662772878515165,1.2643451745526169,201303.49439760685,302.74321746372203
Laptop,LP0078,14.502014910076356,1.3898996113203361,187102.6636445344,123.85779164165959
Laptop,LP0079,14.429349672722239,1.5048529598817544,46875.36774110273,365.8173563981405
Laptop,LP0080,13.813174180491204,1.662993081199987,188990.43369339072,358.78875005047865
Laptop,LP0081,15.170471442126924,1.1377563584892498,47242.158190602786,314.39462977375223
Laptop,LP0082,16.344746916537975,2.0262466111869353,176900.03328339304,256.12032896971766
Laptop,LP0083,14.598041752491094,1.839100703902428,5813.498289016992,352.90649750968447
Laptop,LP0084,13.991767119749676,0.9781643727870363,165646.04200869298,354.75722478265675
Laptop,LP0085,14.951259762356322,2.2788739078821503,83445.95814178445,297.5093641924965
Laptop,LP0086,13.641955515746176,2.454181572588797,253181.85438407393,314.5840176841488
Laptop,LP0087,13.429051148286758,2.145782640089192,210374.8135134866,266.49314795473356
Laptop,LP0088,14.220271170148271,1.561460542258567,100149.31914487277,317.1551359837633
Laptop,LP0089,11.575514943940231,1.1783526654650944,83168.80281369032,224.68152216032468
Laptop,LP0090,13.02028566322568,2.0923144196391927,45055.11330594479,357.3243598505799
Laptop,LP0091,13.835256889350951,1.4654491204443596,101051.98264207684,265.5351399688587
Laptop,LP0092,12.818624432529873,2.164561350143969,112681.29327414712,345.2437105779224
Laptop,LP0093,13.142944890877253,1.7284090915274415,106572.98624446592,234.4197790160818
Laptop,LP0094,13.745480885068488,2.0588504268186996,144335.95837347273,289.4186819324681
Laptop,LP0095,12.525820676226564,1.7920970344190355,174886.72039467242,321.74562977147673
Laptop,LP0096,13.776499315422955,1.9427063605280945,158310.68897196223,217.24836182011168
Laptop,LP0097,13.64586103510648,1.6433543309867076,77642.2060789793,336.9554871024774
Laptop,LP0098,14.21278511869096,2.4068671259661047,28852.293302554404,303.6358019821638
Laptop,LP0099,15.354144147826464,1.6934183079376566,231814.67395445972,211.74403208263794
Laptop,LP0100,14.361523743179756,1.8117175694106957,83052.08223547833,241.3439850862204
Laptop,LP0101,14.208393526955179,2.448703284066837,85743.12999895813,369.98375035682943
Laptop,LP0102,14.287659644051521,1.0592237489121346,95238.550503745,389.5615819113876
Laptop,LP0103,14.417023830962894,1.0924561003844413,98368.48264848506,320.3017925353163
Laptop,LP0104,13.15902659882724,2.05573580346226,98246.67509254321,356.4779114410758
Laptop,LP0105,14.071042277584603,1.1343272610247426,177916.81209937826,344.2824942050613
Laptop,LP0106,14.499289035415295,2.474709119162546,183573.23602209444,351.4129199995999
Laptop,LP0107,12.801059707460155,1.4609584372196078,133259.56377807783,415.87972646930234
Laptop,LP0108,15.062397369374644,1.3173895697649982,200476.9381325608,227.6091346137411
Laptop,LP0109,15.280524708799877,2.4658158752715673,157608.91465101874,374.7927122928127
Laptop,LP0110,13.548684114587445,2.275546373831151,131850.65164443286,303.4429199590823
Laptop,LP0111,13.943069275905128,2.4419979284283846,144641.91044604252,314.07660308719886
Laptop,LP0112,13.299119021451233,2.0284907290374377,119178.09243086896,308.81936504206425
Laptop,LP0113,14.89427182866444,1.2684614620757935,104388.89587148192,303.9054658281808
Laptop,LP0114,13.114047191134622,2.4602779830755166,113595.45713351112,246.53757379722526
Laptop,LP0115,13.962140259971406,1.5235816377947304,51288.57489606518,341.5521581388654
Laptop,LP0116,13.318604224889286,1.98394173771029,153297.8538212118,441.8292145408707
Laptop,LP0117,14.238618930941367,2.046212274215686,61058.01608352685,325.40970895923084
Laptop,LP0118,12.372870865648071,1.572175333981655,193942.8314910233,329.1001848274306
Laptop,LP0119,15.528341788654146,1.9029286357218091,114919.04770418219,282.8637912694336
Laptop,LP0120,13.211739835350127,2.035441336883402,136571.19830909822,321.27477227732373
Laptop,LP0121,14.247658977611449,1.8007236313362396,168753.30511900916,360.61710078838763
Laptop,LP0122,13.97220516209868,1.1660322827783047,179579.44617575203,304.23608239186643
Laptop,LP0123,13.41648851408612,1.7670985100794216,19231.745413113167,298.6033251199164
Laptop,LP0124,13.289422349653082,2.2092619644681006,118001.14910059467,356.37698267691155
Laptop,LP0125,15.133931447989491,1.3401340419343122,196734.7014893596,267.3122773213045
Laptop,LP0126,13.655597927829922,1.5744871350264247,9998.644655350261,346.2139525855688
Laptop,LP0127,14.461289138430393,1.4516973163932048,161035.80859310256,384.49016251029803
Laptop,LP0128,13.376667225211362,2.434129912208781,58929.892317561375,420.86556049350276
Laptop,LP0129,13.532702519983715,1.9279646455325927,135784.32603015465,323.1010381246516
Laptop,LP0130,14.664607100792002,1.8140710517195116,12996.428107364016,421.38114731589314
Laptop,LP0131,15.127874641644247,1.3077299173406725,61609.38960471064,398.9215070079526
Laptop,LP0132,14.009826471486042,1.870747296659641,26386.640398110176,262.0404066325813
Laptop,LP0133,12.749329642892002,1.3488363571047506,252355.04367563856,247.09421115152915
Laptop,LP0134,16.207320011944056,1.652527705553815,144880.88789230504,308.636424773143
Laptop,LP0135,13.321001244725803,1.3653878309793508,174073.28280669576,398.55248664637105
Laptop,LP0136,12.628328423753505,1.9297444580916565,116858.880538089,324.32079385955234
Laptop,LP0137,16.810436144074817,1.8868063723005597,107388.6383266238,288.70415839583313
Laptop,LP0138,13.77856154802667,1.5492581027610108,15910.935357265713,433.8278424283146
Laptop,LP0139,12.709073113591817,1.8091446808278626,111849.70215945561,348.5333328755524
Laptop,LP0140,13.496040086958157,1.1687585435105725,77834.26022039878,172.7659042689328
Laptop,LP0141,14.558737943160828,0.9975110153931013,195122.8513264551,350.57285201187057
Laptop,LP0142,14.379529344348661,1.8278027549643086,215632.42953297886,364.2486758897348
Laptop,LP0143,13.325875075702617,1.710518028893124,239205.5681450895,344.401476249632
Laptop,LP0144,16.03013457145117,1.9119392456935138,194733.77743850485,359.5079403255571
Laptop,LP0145,13.659704101718846,2.6637298836335352,89628.06134046054,324.65860443280474
Laptop,LP0146,12.989206882116006,2.0450199458628813,52165.974154549054,240.3225371800911
Laptop,LP0147,15.158497068346545,1.2462719419958819,188513.15806123917,304.2049691818721
Laptop,LP0148,15.530971983172732,2.1192208280103055,158791.4819753731,265.45106110045185
Laptop,LP0149,13.360492735671183,1.0729218154088114,4897.457936001738,266.31893702032966
Laptop,LP0150,12.770131502281183,1.4403304228202052,158732.74231875275,244.05207912732396
Laptop,LP0151,15.229019241830335,1.6094908417087037,191979.2455321361,359.6951330565877
Laptop,LP0152,12.116955795030169,2.3756759560409786,137254.22390455112,335.7925750183827
Laptop,LP0153,12.946804448011072,1.3185507225939315,119583.66780169407,298.98341964261516
Laptop,LP0154,15.165325079155492,1.2834219628699066,74491.32418367147,285.4226905040404
Laptop,LP0155,14.131127319445488,1.5964983854129944,28219.052340912545,327.6146333888907
Laptop,LP0156,13.920217847360842,1.3535043707847716,190949.2054904133,401.9403833975914
Laptop,LP0157,14.543845507276027,2.1233578313913393,110598.38412956624,194.09249003031732
Laptop,LP0158,14.032619679963236,1.1744052090543375,116077.28588761367,354.5982074134459
Laptop,LP0159,12.873936222223444,1.1453603001772281,258481.32735336374,292.40795457161397
Laptop,LP0160,15.477393938492348,1.4505505689557665,182562.44917354564,202.15655319219348
Laptop,LP0161,15.526878065832777,1.4246557244418676,159843.99672228098,198.03673540037263
Laptop,LP0162,14.39471775920818,2.468649971178171,143275.48640020916,267.6642353792421
Laptop,LP0163,14.232733802716664,2.047145001478995,243074.3108803024,343.99034551149106
Laptop,LP0164,16.552796626196034,1.676490847412199,257530.23170158168,355.6893083004676
Laptop,LP0165,13.907583088994764,1.1118300027015628,200307.22389611663,265.8982637271029
Laptop,LP0166,13.924626810279747,2.0019640102270047,175154.92239012805,397.74934868715115
Laptop,LP0167,14.5556401521251,1.2086878051600325,141947.1928732738,425.114648576615
Laptop,LP0168,15.674816566399763,0.9744970891843032,123563.26443379524,355.89312790127326
Laptop,LP0169,15.797618907986934,2.1497607744243363,139791.15217005168,289.3280160994312
Laptop,LP0170,13.925642353890204,1.7751425086345929,201287.94895091717,404.98889353365036
Laptop,LP0171,14.498864358696235,2.034861683765579,91753.190326057,380.11359517082127
Laptop,LP0172,12.793654602917904,1.7759101803276407,152534.6707504844,387.66413038652246
Laptop,LP0173,13.871643697466773,2.007325820267241,99174.4775558245,284.9423549860078
Laptop,LP0174,13.337441362588809,1.3588597547051209,30364.946211054717,138.1206460633194
Laptop,LP0175,13.169043907208252,1.1940539990085834,195922.40785515515,471.8831327288487
Laptop,LP0176,15.887414609689596,1.9319640849884845,153039.30585379776,220.6067453288669
Laptop,LP0177,13.385980096472663,1.2933257213186211,62652.77741659433,326.7824784104825
Laptop,LP0178,13.649566129659851,1.3422921097048106,155787.54981706617,489.67588279703523
Laptop,LP0179,14.557022931980086,1.442933179172664,192491.00295702103,351.4772124286332
Laptop,LP0180,15.49938626169411,1.6463557672918048,133369.7792783126,393.1807740462586
Laptop,LP0181,14.673573910430031,1.4866006928260656,190968.5327897176,227.91933672467513
Laptop,LP0182,16.977204816229477,1.0475295039193107,138654.5596790683,209.3637889803411
Laptop,LP0183,14.11159661931059,1.3620452783927228,104361.41229951884,293.28488326162324
Laptop,LP0184,14.448696597404895,0.6826457459053649,49013.71856600465,402.71928836849844
Laptop,LP0185,14.465769005451595,1.9077246805019121,126762.78964797639,305.85341266744246
Laptop,LP0186,15.638139740319833,0.9498605294876009,147058.40287749545,275.62835221600244
Laptop,LP0187,14.699988884414843,1.163889496328007,196419.92515933106,342.5382149382948
Laptop,LP0188,14.069571692994456,1.6612727349364491,124649.62420668267,402.1251155827899
Laptop,LP0189,13.229048442357431,1.3207835102731176,166115.44840785852,231.79238111740656
Laptop,LP0190,14.434264541143703,2.302424932834645,63123.0103680288,247.5927314603137
Laptop,LP0191,15.604059548535364,1.0828348744284328,76303.38601910975,276.0305828749441
Laptop,LP0192,13.772141283229711,1.753686150992235,124991.34455654539,402.98141555024785
Laptop,LP0193,14.721935449605446,1.6219448082524197,56603.436806323894,345.02250156024417
Laptop,LP0194,14.43598786860537,1.1364904144030505,192394.10541593403,472.9186874391821
Laptop,LP0195,15.060240329770245,1.863878177347528,166529.34561793154,392.31789558837426
Laptop,LP0196,13.373374072411238,1.5650637876397189,153200.37207384,326.8278372132761
Laptop,LP0197,16.559897113189702,1.9707536369384224,157532.08041054118,414.47047419402634
Laptop,LP0198,12.893679449769055,1.992993500657301,279363.4986144932,343.450232469055
Laptop,LP0199,13.817471623785485,2.5691562695075283,99028.27445165254,281.67589845110876
Laptop,LP0200,15.135644324893736,2.2136236383600867,147421.06095086384,375.02959309911324
Laptop,LP0201,14.487137025040747,1.4800689990013811,129321.41585529603,282.2552536944155
Laptop,LP0202,15.026333100599082,1.535891709533682,95504.37518162359,309.61833233782903
Laptop,LP0203,13.685465389985044,2.111756438588464,62093.26202555737,418.69731095493
Laptop,LP0204,14.111458087971036,1.9206403114398929,101177.50571370948,322.36632123307857
Laptop,LP0205,14.199465078739454,1.9141325813509098,146120.15355724553,275.0550389515104
Laptop,LP0206,15.773845737137599,0.9434533538744232,96569.21387576562,297.89326816132626
Laptop,LP0207,14.885220605708103,1.628377058467896,307711.95104021515,398.0708595984324
Laptop,LP0208,14.992647765759761,1.3214423970727553,63420.511653287176,291.9476425857575
Laptop,LP0209,13.521838110364909,1.7592226052078352,75543.76223818291,303.11518744428474
Laptop,LP0210,15.166777577290857,1.5966283209817738,151200.57955970394,294.79550997043583
Laptop,LP0211,14.415192534625179,2.030268697456286,93915.65780986845,341.5916793768132
Laptop,LP0212,15.591724069675884,1.7752610341048838,113020.60842528095,303.2082843315284
Laptop,LP0213,16.22360356656024,1.977005571051379,81583.3617289695,221.21627635419674
Laptop,LP0214,13.876912098352811,1.4382513094774758,258926.85808633058,269.3900635346795
Laptop,LP0215,13.776265403024981,1.2326717654352846,205006.92525154332,266.31569260402796
Laptop,LP0216,13.313422022690856,1.462493438933359,228526.87647787313,413.0037707390757
Laptop,LP0217,14.041917068816286,1.6315189398701402,69075.97319622879,383.9746392523729
Laptop,LP0218,13.800813658571322,1.8018960581463896,214726.53360019176,368.77978808512756
Laptop,LP0219,14.550607835611299,2.6104732604886487,168910.0483130189,295.1281316934216
Laptop,LP0220,14.04091876011104,1.6206656714936176,188856.65992632345,274.2023117381395
Laptop,LP0221,13.821467475788143,1.2277266349729645,207545.0700835004,294.9825776971365
Laptop,LP0222,15.263546676397729,1.4900463781650182,67167.9393651303,258.2879497492252
Laptop,LP0223,13.238763891046471,1.4394654165441105,102254.62496419525,497.5259356054397
Laptop,LP0224,14.625031698648003,1.8459038106784347,195461.23408909026,177.83991479184104
Laptop,LP0225,13.776630834110307,0.9762061762483083,242591.4596822749,367.21248489907725
Laptop,LP0226,14.919538340714446,1.666045055231828,173047.85339791776,242.60387960938402
Laptop,LP0227,15.587797016228532,1.7061456445465228,129676.2751516523,322.1599162286188
Laptop,LP0228,13.880620495388108,1.7386900900741864,148957.0422933101,262.59387698240596
Laptop,LP0229,14.633044976152192,1.381957981053505,58391.87666859891,249.81141504586162
Laptop,LP0230,14.36788227700331,1.5365184970637218,107641.28967126014,252.33469243241046
Laptop,LP0231,13.378764831146905,1.0264095064842078,212676.16011210706,447.49443036652457
Laptop,LP0232,14.430567849510098,1.426682403103075,226997.5985588775,320.2290060775346
Laptop,LP0233,14.479439514871524,1.4053766303380661,328264.4369066394,277.57875660388504
Laptop,LP0234,14.6045690236895,1.8177644826599941,127632.34911657343,366.65828160960723
Laptop,LP0235,13.986486723265605,1.1416128670790273,85289.78616408524,329.89117956838936
Laptop,LP0236,14.282338840747894,1.9747994320453297,95742.3016750241,377.7299021451073
Laptop,LP0237,13.026695734672149,2.2815541819831844,59253.2742051582,206.2232498192471
Laptop,LP0238,13.824991523601271,0.7486244837950129,127347.70660319082,349.6590145176399
Laptop,LP0239,14.749255637548165,1.8221548120960844,160706.4097293134,381.27970333933234
Laptop,LP0240,15.089517252757018,1.9299486240016477,130506.40416172167,217.18779673421568
Laptop,LP0241,13.760075259486044,1.3647036309538718,212390.98143324826,359.4056941354291
Laptop,LP0242,14.292977834235009,1.467988671708805,116023.02833773286,443.5305051976834
Laptop,LP0243,14.417691742776334,1.5816923156421614,107821.82800394343,328.1920137684529
Laptop,LP0244,14.390822204829817,1.5107712727605547,90887.2288089198,384.56324268241815
Laptop,LP0245,14.733897261124891,1.5059451200447822,14740.49918295251,374.3956575581385
Laptop,LP0246,12.348756717490417,0.9180593741403605,19438.57254275297,281.5016917814297
Laptop,LP0247,14.137222984530265,2.134408455616049,47584.20736353223,331.8741620130932
Laptop,LP0248,14.428794393755936,2.1031376386844203,227244.2903039318,223.56487666573128
Laptop,LP0249,13.175617768504056,1.289044665173261,197826.99118675795,298.7719138990323
Laptop,LP0250,15.879738998856373,1.0081907669046875,232570.24267958646,347.1031607917484
Mobile,MB0001,6.866360439679207,0.18734677598868468,24990.767504241478,71.99275136165774
Mobile,MB0002,6.8771874212540425,0.21428315414162524,108456.25991635118,71.5618802169516
Mobile,MB0003,6.209151164303269,0.16905257097291032,55066.39686406939,68.60998057475679
Mobile,MB0004,6.135265239612352,0.16680870589166663,49926.84531482809,79.09653232509942
Mobile,MB0005,5.772675262930701,0.18855141739594625,116198.05798470936,66.46563248732582
Mobile,MB0006,6.315890752660577,0.15198652634358692,104898.99216563246,69.1246563532059
Mobile,MB0007,6.232208192499072,0.188372975341842,86717.93713920974,61.88683800861268
Mobile,MB0008,6.635834784018789,0.18611048600742264,94198.03702653703,68.11905420675858
Mobile,MB0009,5.827262135349334,0.2037583726649808,8298.509030156536,79.41660374746327
Mobile,MB0010,6.262607268940054,0.19771289221208588,52154.15466272418,61.88444082661866
Mobile,MB0011,6.702850929318256,0.17622062155131377,56546.79704773968,58.03120759702719
Mobile,MB0012,6.10258034258342,0.16315409072613687,8671.817553819503,74.77229516923366
Mobile,MB0013,6.0912735873324,0.2171442680095229,56319.169482687445,65.77033519540335
Mobile,MB0014,5.849420749524285,0.16902198081119457,34298.884130107406,67.69383003754498
Mobile,MB0015,7.286420917041058,0.16415273151732876,17446.307141654688,66.58487712694502
Mobile,MB0016,6.09653345194278,0.1633969790192551,71292.80849374205,67.56116133707626
Mobile,MB0017,5.9012103385314765,0.20571137992186475,55160.684511703425,73.62317461316675
Mobile,MB0018,6.076616106960824,0.17427178738484012,10723.299840842803,60.34524965318832
Mobile,MB0019,6.087057620621801,0.16976003734763742,55695.03961000447,58.9885037487834
Mobile,MB0020,6.2654341354560135,0.18688812608162972,18385.946523670293,67.60710458603452
Mobile,MB0021,6.65219939861628,0.1802659937954829,40781.29078997539,54.31540428630174
Mobile,MB0022,6.255212342682449,0.17121285992568622,92729.53589610016,56.14943789819964
Mobile,MB0023,6.034584515824596,0.19873032575576202,54958.824828929035,81.60847171866332
Mobile,MB0024,5.847866935250435,0.204712398531665,6967.077042039979,72.89185665895468
Mobile,MB0025,6.36832798304563,0.20317524200481596,42942.66177607007,66.86036651204184
Mobile,MB0026,6.375634565828761,0.19897874040760255,3788.5550875000336,76.66810448754532
Mobile,MB0027,6.90146466581662,0.1919788500275019,93862.80006242344,58.76198522648634
Mobile,MB0028,6.39326665060153,0.15011884105043044,17542.04773115017,64.4592693573819
Mobile,MB0029,6.325627704790878,0.21631697996596885,44581.88346327739,71.83872005016956
Mobile,MB0030,5.989423645382447,0.19004512906096552,48115.04740577725,73.9386172317768
Mobile,MB0031,6.252516972153871,0.1959281140777523,42893.04780566966,70.97008180838735
Mobile,MB0032,6.205698704407171,0.20566635945748848,21383.527771527097,46.96941148344138
Mobile,MB0033,6.229831847862857,0.2117842079812906,48526.5011864572,59.331851174722985
Mobile,MB0034,6.021713533856167,0.19228191730363642,32446.74607504826,70.68836920597167
Mobile,MB0035,6.550790949289657,0.19261141795552983,3630.20496722548,64.1421971358173
Mobile,MB0036,6.310281936798912,0.17272836506024739,23169.868415082216,86.90146155390676
Mobile,MB0037,6.289823767064655,0.18487824181597934,20816.397078527927,74.22062739169762
Mobile,MB0038,5.755055730644383,0.16782976596526544,55328.39062404062,71.3250051354376
Mobile,MB0039,6.535004134353958,0.17040880934826536,25815.968121455633,58.16199650466238
Mobile,MB0040,6.532662278609513,0.16707244477655064,58489.09042863158,66.66201927197926
Mobile,MB0041,6.064152492834925,0.18124443433922063,16378.965807517572,68.83486276383981
Mobile,MB0042,6.7104031437542595,0.2044006879139307,28290.502203431428,75.80192950348544
Mobile,MB0043,5.878454624499011,0.2451725173949992,25051.81424973881,73.86364383645709
Mobile,MB0044,6.352879705000547,0.18788364855582565,9777.098734069092,75.05700021532051
Mobile,MB0045,6.264792014500529,0.15833274626929558,59277.26777856776,59.6789559633291
Mobile,MB0046,5.895265239052921,0.20854900425465275,8678.79815608047,78.03659761708275
Mobile,MB0047,6.427625541012102,0.17846287975845854,18946.609227344412,56.09146503907622
Mobile,MB0048,6.962102081725594,0.1715488690397767,34720.7725446533,62.72798163104687
Mobile,MB0049,6.384500359978827,0.1882746695380816,25864.624869851716,70.32455080980321
Mobile,MB0050,6.1970264620981474,0.16040389571100278,12276.244734902422,65.76149108087458
Mobile,MB0051,6.518533915650164,0.18851704077206266,23641.253827202177,59.03358896703171
Mobile,MB0052,6.397955568449601,0.18254429373550118,35184.71232589517,60.48335543041645
Mobile,MB0053,6.370414063141711,0.18613274987558914,9159.996551585245,54.772646142805286
Mobile,MB0054,6.21026749944601,0.19157131502272293,29552.440202076905,71.11984489807898
Mobile,MB0055,6.8629716400965615,0.18553928394113137,83317.19027394192,76.84540420736113
Mobile,MB0056,6.52183333658521,0.18455635952235305,36385.018204695334,66.1504651326749
Mobile,MB0057,6.173833552856728,0.18970551090922083,77570.30862495289,63.7933067686038
Mobile,MB0058,6.322449701944073,0.19222432272504122,49478.27197686433,55.36934276538719
Mobile,MB0059,6.098867433736935,0.164422549578038,64518.95676278539,74.11566810653594
Mobile,MB0060,6.1457046628198135,0.15676522652764713,10055.216846120133,84.31663082435131
Mobile,MB0061,6.134245947163001,0.1830580526638889,40981.83631291821,52.81432990782414
Mobile,MB0062,5.9598684414731595,0.1567124962861019,42001.94612945333,58.582549610996054
Mobile,MB0063,6.635207962185978,0.1859243362497824,15746.765025402987,61.59890366567121
Mobile,MB0064,6.257784875162591,0.2022803900342376,8354.10442600893,62.5047777511606
Mobile,MB0065,6.556372169608797,0.19590803915890884,89910.39472643279,68.72596142913146
Mobile,MB0066,6.123859245993642,0.16410189167036077,3093.6839056264653,79.62475630821424
Mobile,MB0067,6.33928077221219,0.16771253193739338,84637.87604171457,74.86531969848937
Mobile,MB0068,6.109404611837355,0.19055071421508565,20850.96388398927,71.08544682029348
Mobile,MB0069,6.614855520413522,0.17653151054919125,6959.11824895666,61.25049784880542
Mobile,MB0070,6.272842731977849,0.1781579113868641,59185.844828540605,58.14094645965225
Mobile,MB0071,6.102397873205591,0.19571194702228348,15093.806184874004,60.67804264919755
Mobile,MB0072,5.780613537319716,0.16527176863084816,57284.589105170264,79.10466812500964
Mobile,MB0073,6.457995488541242,0.17653272292016595,25587.60374197235,66.45419253224802
Mobile,MB0074,6.110342781356677,0.16886888662343366,54188.48727762329,63.427991501315184
Mobile,MB0075,6.3550314676148485,0.16419875243537108,3241.9863599587334,65.49537431528684
